2018-10-30 08:50:08.270 [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader [317] - Loading XML bean definitions from URL [file:E:/红客资料/AppCenter17/app.center/src/main/resources/context-shiro.xml]
2018-10-30 08:50:08.283 [main] INFO  o.s.c.s.GenericApplicationContext [573] - Refreshing org.springframework.context.support.GenericApplicationContext@76b10754: startup date [Tue Oct 30 08:50:08 CST 2018]; root of context hierarchy
2018-10-30 08:50:08.981 [main] INFO  o.s.c.s.PropertySourcesPlaceholderConfigurer [172] - Loading properties file from file [E:\红客资料\AppCenter17\app.center\target\classes\app-cms.properties]
2018-10-30 08:50:08.981 [main] INFO  o.s.c.s.PropertySourcesPlaceholderConfigurer [172] - Loading properties file from file [E:\红客资料\AppCenter17\app.center\target\classes\app-config.properties]
2018-10-30 08:50:08.981 [main] INFO  o.s.c.s.PropertySourcesPlaceholderConfigurer [172] - Loading properties file from file [E:\红客资料\AppCenter17\app.center\target\classes\app-data.properties]
2018-10-30 08:50:08.981 [main] INFO  o.s.c.s.PropertySourcesPlaceholderConfigurer [172] - Loading properties file from file [E:\红客资料\AppCenter17\app.center\target\classes\app-im.properties]
2018-10-30 08:50:08.981 [main] INFO  o.s.c.s.PropertySourcesPlaceholderConfigurer [172] - Loading properties file from file [E:\红客资料\AppCenter17\app.center\target\classes\app-mq.properties]
2018-10-30 08:50:08.981 [main] INFO  o.s.c.s.PropertySourcesPlaceholderConfigurer [172] - Loading properties file from file [E:\红客资料\AppCenter17\app.center\target\classes\app-vars.properties]
2018-10-30 08:50:08.982 [main] INFO  o.s.c.s.PropertySourcesPlaceholderConfigurer [172] - Loading properties file from file [E:\红客资料\AppCenter17\app.cms\target\classes\app-cms.properties]
2018-10-30 08:50:08.982 [main] INFO  o.s.c.s.PropertySourcesPlaceholderConfigurer [172] - Loading properties file from file [E:\红客资料\AppCenter17\app.push\target\classes\app-push.properties]
2018-10-30 08:50:08.982 [main] INFO  o.s.c.s.PropertySourcesPlaceholderConfigurer [172] - Loading properties file from file [E:\红客资料\AppCenter17\app.api\target\classes\app-api.properties]
2018-10-30 08:50:09.010 [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor [153] - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-10-30 08:50:09.063 [main] INFO  o.s.s.c.ThreadPoolTaskScheduler [165] - Initializing ExecutorService  'schedulerPool'
2018-10-30 08:50:09.064 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'schedulerPool' of type [class org.springframework.scheduling.concurrent.ThreadPoolTaskScheduler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:09.097 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean 'org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor#0' of type [class org.springframework.aop.support.DefaultBeanFactoryPointcutAdvisor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:09.342 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean '(inner bean)#5bcb04cb' of type [class org.springframework.beans.factory.config.PropertiesFactoryBean] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:09.343 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean '(inner bean)#5bcb04cb' of type [class java.util.Properties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2018-10-30 08:50:09.352 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker [328] - Bean '(inner bean)#6482eef' of type [class org.springframework.data.repository.core.support.PropertiesBasedNamedQueries] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
